pwm,m1,m2,m3,m4,mean
-31,-43.626377,-43.258222,-44.546764,-42.890067,-43.580357
-32,-45.65123,-45.835307,-46.755695,-45.283075,-45.881327
-33,-47.676083,-47.492005,-48.59647,-46.939772,-47.676083
-34,-50.253168,-49.700936,-51.173556,-49.148703,-50.069091
-35,-52.093944,-51.909866,-52.646176,-50.805401,-51.863847
-36,-54.302874,-53.566564,-55.039184,-53.566564,-54.118796
-37,-56.143649,-56.327727,-57.248115,-55.039184,-56.189669
-38,-58.35258,-57.432192,-59.641123,-57.800347,-58.30656
-39,-60.377433,-60.193355,-61.481898,-59.457045,-60.377433
-40,-62.770441,-61.850053,-63.322673,-61.481898,-62.356266
-41,-64.795294,-64.058984,-65.347526,-63.322673,-64.381119
-42,-66.820147,-66.451992,-67.740534,-65.715681,-66.682089
-43,-68.292767,-67.924612,-69.58131,-67.004224,-68.200728
-44,-70.31762,-69.58131,-71.79024,-69.765387,-70.363639
-45,-72.710628,-72.342473,-73.446938,-71.422085,-72.480531
-46,-74.919558,-74.367326,-76.024024,-73.446938,-74.689461
-47,-76.760334,-76.208101,-77.864799,-75.471791,-76.576256
-48,-78.785187,-77.680721,-79.337419,-77.680721,-78.371012
-49,-80.257807,-80.257807,-82.098582,-79.521497,-80.533923
-50,-82.28266,-82.28266,-83.387125,-81.362272,-82.328679
-51,-84.675668,-83.939358,-85.964211,-83.203048,-84.445571
-52,-86.516443,-85.964211,-87.068676,-85.411978,-86.240327
-53,-88.541296,-87.989064,-89.277606,-86.884598,-88.173141
-54,-89.829839,-89.277606,-91.118382,-88.725374,-89.7378
-55,-91.670614,-90.934304,-93.51139,-90.934304,-91.762653
-56,-94.063622,-92.959157,-94.799933,-92.591002,-93.603429
-57,-94.98401,-95.168088,-96.824786,-94.431778,-95.352165
-58,-97.561096,-96.45663,-98.481483,-95.904398,-97.100902
-59,-99.033716,-99.033716,-100.874491,-97.745173,-99.171774
-60,-100.874491,-100.874491,-102.347112,-99.033716,-100.782453
-61,-102.899344,-102.347112,-104.00381,-101.058569,-102.577209
-62,-104.187887,-103.819732,-106.028662,-102.531189,-104.141868
-63,-106.580895,-106.028662,-107.869438,-104.924197,-106.350798
-64,-107.68536,-107.68536,-109.157981,-107.133128,-107.915457
-65,-108.973903,-108.973903,-111.550989,-108.605748,-109.526136
-66,-110.998756,-111.182834,-112.287299,-109.526136,-110.998756
-67,-112.655454,-112.287299,-115.048462,-112.287299,-113.069628
-68,-113.759919,-113.943997,-116.152927,-113.575842,-114.358171
-69,-116.337005,-115.784772,-117.625547,-114.864384,-116.152927
-70,-117.257392,-117.073315,-119.098168,-116.521082,-117.487489
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.104465,1.47262,1.288543,0.0,0.966407
10,3.129318,2.761163,3.129318,2.577086,2.899221
11,4.786016,4.601938,4.970094,4.601938,4.739997
12,6.810869,6.626791,6.810869,6.442714,6.672811
13,8.467567,8.467567,8.651644,8.283489,8.467567
14,10.676497,10.49242,10.49242,9.940187,10.400381
15,12.333195,12.333195,12.517273,12.333195,12.379215
16,13.805815,13.805815,13.989893,13.989893,13.897854
17,15.830668,15.830668,16.014746,15.646591,15.830668
18,17.487366,17.487366,17.855521,17.487366,17.579405
19,19.696297,19.512219,19.880374,19.328142,19.604258
20,21.352995,21.72115,21.905227,21.168917,21.537072
21,23.19377,23.377847,23.93008,23.19377,23.423867
22,25.586778,25.586778,25.954933,25.218623,25.586778
23,27.427553,27.243476,27.979786,26.875321,27.381534
24,29.636484,29.636484,30.188716,28.900174,29.590464
25,31.477259,31.293182,32.029492,30.925027,31.43124
26,33.318035,33.502112,34.054345,32.949879,33.456093
27,35.711043,35.526965,36.079198,35.342887,35.665023
28,37.551818,37.36774,38.288128,37.183663,37.597837
29,39.576671,39.576671,39.760748,39.208516,39.530652
30,41.601524,41.601524,42.153756,41.601524,41.739582
31,44.178609,43.810454,44.362687,43.258222,43.902493
32,46.019385,45.65123,46.38754,45.467152,45.881327
33,48.228315,47.676083,48.780548,47.307928,47.998218
34,50.253168,49.885013,50.621323,49.516858,50.069091
35,52.093944,52.278021,52.646176,51.725788,52.185982
36,54.486952,54.486952,54.486952,53.382486,54.210835
37,56.327727,56.695882,57.064037,55.591417,56.419766
38,58.536657,58.536657,59.272968,57.800347,58.536657
39,60.56151,60.56151,61.113743,59.641123,60.469472
40,62.954518,62.402286,63.138596,61.850053,62.586363
41,64.795294,64.795294,64.979371,63.874906,64.611216
42,67.004224,67.004224,67.188302,65.899759,66.774127
43,68.660922,68.660922,69.029077,67.740534,68.522864
44,71.238008,71.05393,71.79024,69.949465,71.007911
45,73.078783,72.710628,73.262861,72.158395,72.802667
46,74.919558,74.367326,75.287713,74.183248,74.689461
47,76.576256,76.208101,77.864799,76.208101,76.714314
48,78.601109,78.232954,79.889652,77.680721,78.601109
49,80.625962,80.81004,81.54635,79.521497,80.625962
50,82.834893,82.650815,83.75528,81.914505,82.788873
51,84.307513,84.675668,85.043823,83.75528,84.445571
52,86.884598,86.332366,87.252754,85.964211,86.608482
53,88.725374,88.173141,89.461684,87.068676,88.357219
54,90.382072,90.013917,91.302459,89.093529,90.197994
55,92.222847,92.406925,93.143235,91.118382,92.222847
56,94.063622,93.695467,94.98401,92.959157,93.925564
57,95.72032,95.352165,97.008863,94.98401,95.76634
58,97.561096,96.824786,98.481483,97.008863,97.469057
59,99.217794,98.849638,100.138181,98.849638,99.263813
60,101.242646,101.242646,101.978957,99.954104,101.104588
61,102.899344,103.083422,103.819732,101.978957,102.945364
62,104.924197,104.187887,105.844585,102.899344,104.464003
63,105.844585,106.764973,107.133128,105.660507,106.350798
64,108.789826,108.237593,109.157981,107.133128,108.329632
65,110.078368,109.342058,110.078368,109.157981,109.664194
66,111.735066,111.182834,112.471376,110.998756,111.597008
67,113.391764,112.839531,114.496229,112.655454,113.345745
68,114.864384,114.496229,115.600695,113.759919,114.680307
69,115.600695,117.257392,117.625547,116.337005,116.70516
70,118.730013,118.545935,119.098168,117.44147,118.453896
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.73631,-1.104465,-1.288543,-0.552233,-0.920388
-10,-2.761163,-2.945241,-3.129318,-2.761163,-2.899221
-11,-4.786016,-4.601938,-4.970094,-4.601938,-4.739997
-12,-6.626791,-6.810869,-6.994946,-6.258636,-6.672811
-13,-8.651644,-8.651644,-8.651644,-8.467567,-8.605625
-14,-10.308342,-10.49242,-10.860575,-10.308342,-10.49242
-15,-12.149118,-12.333195,-12.70135,-11.596885,-12.195137
-16,-13.805815,-13.805815,-14.173971,-13.621738,-13.851835
-17,-15.830668,-16.014746,-16.198823,-15.646591,-15.922707
-18,-17.487366,-17.671444,-18.039599,-17.119211,-17.579405
-19,-19.512219,-19.696297,-19.880374,-19.328142,-19.604258
-20,-21.352995,-21.537072,-22.089305,-21.537072,-21.629111
-21,-23.377847,-23.377847,-23.93008,-23.009692,-23.423867
-22,-25.4027,-25.586778,-25.954933,-25.034545,-25.494739
-23,-27.059398,-27.611631,-27.795708,-27.059398,-27.381534
-24,-29.452406,-29.452406,-30.004639,-28.716096,-29.406387
-25,-31.293182,-31.293182,-32.029492,-30.556871,-31.293182
-26,-33.318035,-33.318035,-34.238422,-32.765802,-33.410073
-27,-35.526965,-35.15881,-36.263275,-34.974732,-35.480946
-28,-37.735896,-37.183663,-38.288128,-37.183663,-37.597837
-29,-39.208516,-39.576671,-40.128904,-38.840361,-39.438613
-30,-41.785601,-41.417446,-42.337834,-41.049291,-41.647543
-31,-43.442299,-43.626377,-44.730842,-42.890067,-43.672396
-32,-45.65123,-45.283075,-46.939772,-45.283075,-45.789288
-33,-47.492005,-47.307928,-48.964625,-47.12385,-47.722102
-34,-50.437246,-49.885013,-51.173556,-49.148703,-50.161129
-35,-52.462099,-52.278021,-53.014331,-51.541711,-52.32404
-36,-53.934719,-53.566564,-55.223262,-53.198409,-53.980738
-37,-56.143649,-55.775494,-57.432192,-55.039184,-56.09763
-38,-58.536657,-57.800347,-59.08889,-57.064037,-58.122483
-39,-60.56151,-59.8252,-61.113743,-59.641123,-60.285394
-40,-62.586363,-61.665976,-63.874906,-61.665976,-62.448305
-41,-64.427139,-63.874906,-65.899759,-63.322673,-64.381119
-42,-67.004224,-65.715681,-67.372379,-65.531604,-66.405972
-43,-68.292767,-68.292767,-69.765387,-67.740534,-68.522864
-44,-70.501697,-70.685775,-71.422085,-69.765387,-70.593736
-45,-72.52655,-71.422085,-73.446938,-71.422085,-72.204415
-46,-74.919558,-74.551403,-75.471791,-73.078783,-74.505384
-47,-76.208101,-75.839946,-78.048877,-75.655869,-76.438198
-48,-78.601109,-78.232954,-79.889652,-77.496644,-78.55509
-49,-80.441885,-80.441885,-81.362272,-79.521497,-80.441885
-50,-82.834893,-81.730427,-83.387125,-81.362272,-82.328679
-51,-84.307513,-83.75528,-85.227901,-83.203048,-84.123435
-52,-86.148288,-85.964211,-87.436831,-84.675668,-86.05625
-53,-88.173141,-87.436831,-89.093529,-86.700521,-87.851006
-54,-90.013917,-89.093529,-91.302459,-89.093529,-89.875858
-55,-92.222847,-91.302459,-93.51139,-90.382072,-91.854692
-56,-93.879545,-93.695467,-94.98401,-92.591002,-93.787506
-57,-94.615855,-94.799933,-96.824786,-94.063622,-95.076049
-58,-97.192941,-96.640708,-98.849638,-96.272553,-97.23896
-59,-98.849638,-99.217794,-100.322259,-97.745173,-99.033716
-60,-101.058569,-100.506336,-101.978957,-99.585949,-100.782453
-61,-102.531189,-102.715267,-104.556042,-101.610802,-102.853325
-62,-104.371965,-104.187887,-105.660507,-102.899344,-104.279926
-63,-106.028662,-105.47643,-107.317205,-104.74012,-105.890604
-64,-107.133128,-107.317205,-109.342058,-106.94905,-107.68536
-65,-109.894291,-109.526136,-110.998756,-108.237593,-109.664194
-66,-111.550989,-111.366911,-113.207687,-110.078368,-111.550989
-67,-113.023609,-112.655454,-114.312152,-112.287299,-113.069628
-68,-115.232539,-113.943997,-116.152927,-112.287299,-114.404191
-69,-115.600695,-116.521082,-117.809625,-115.232539,-116.290985
-70,-117.993703,-116.70516,-119.6504,-116.337005,-117.671567
